episode,reward,steps
4770,1.0,33
4771,1.0,47
4772,1.0,23
4773,1.0,31
4774,1.0,51
4775,1.0,23
4776,1.0,22
4777,0.0,100
4778,1.0,30
4779,1.0,17
4780,1.0,29
4781,0.0,100
4782,1.0,23
4783,0.0,100
4784,0.0,13
4785,1.0,20
4786,1.0,18
4787,1.0,83
4788,1.0,57
4789,0.0,25
4790,1.0,55
4791,1.0,82
4792,1.0,70
4793,1.0,32
4794,0.0,26
4795,0.0,37
4796,0.0,100
4797,0.0,100
4798,0.0,54
4799,0.0,14
4800,1.0,85
4801,0.0,100
4802,0.0,74
4803,1.0,23
4804,0.0,5
4805,1.0,53
4806,1.0,40
4807,1.0,49
4808,0.0,100
4809,1.0,11
4810,0.0,13
4811,0.0,9
4812,1.0,20
4813,0.0,10
4814,0.0,10
4815,0.0,24
4816,0.0,9
4817,0.0,2
4818,0.0,27
4819,1.0,21
4820,0.0,9
4821,1.0,10
4822,1.0,51
4823,0.0,46
4824,1.0,30
4825,1.0,11
4826,1.0,27
4827,0.0,11
4828,0.0,15
4829,1.0,18
4830,1.0,48
4831,0.0,30
4832,1.0,22
4833,1.0,33
4834,0.0,15
4835,0.0,100
4836,0.0,40
4837,1.0,32
4838,1.0,19
4839,1.0,13
4840,0.0,49
4841,0.0,8
4842,1.0,37
4843,0.0,25
4844,1.0,28
4845,1.0,8
4846,0.0,20
4847,1.0,21
4848,0.0,76
4849,1.0,30
4850,1.0,57
4851,1.0,57
4852,1.0,32
4853,1.0,45
4854,1.0,29
4855,0.0,9
4856,0.0,20
4857,1.0,30
4858,1.0,75
4859,0.0,3
4860,1.0,12
4861,0.0,41
4862,1.0,20
4863,1.0,22
4864,1.0,42
4865,1.0,41
4866,1.0,33
4867,0.0,19
4868,1.0,63
4869,0.0,100
4870,0.0,45
4871,1.0,48
4872,0.0,16
4873,1.0,14
4874,1.0,45
4875,1.0,93
4876,1.0,18
4877,0.0,29
4878,1.0,51
4879,0.0,38
4880,1.0,30
4881,0.0,37
4882,1.0,20
4883,1.0,12
4884,1.0,32
4885,0.0,50
4886,0.0,81
4887,0.0,74
4888,1.0,43
4889,0.0,20
4890,1.0,50
4891,0.0,99
4892,0.0,100
4893,1.0,20
4894,1.0,38
4895,1.0,22
4896,1.0,6
4897,1.0,100
4898,0.0,20
4899,1.0,10
4900,0.0,100
4901,0.0,16
4902,0.0,53
4903,1.0,25
4904,0.0,20
4905,0.0,22
4906,1.0,91
4907,0.0,24
4908,1.0,15
4909,0.0,16
4910,1.0,14
4911,0.0,34
4912,0.0,28
4913,0.0,10
4914,0.0,26
4915,0.0,100
4916,1.0,46
4917,0.0,9
4918,0.0,81
4919,0.0,9
4920,1.0,12
4921,0.0,10
4922,0.0,9
4923,0.0,7
4924,0.0,2
4925,0.0,53
4926,0.0,26
4927,1.0,13
4928,0.0,8
4929,0.0,45
4930,0.0,15
4931,0.0,44
4932,1.0,14
4933,1.0,13
4934,0.0,36
4935,1.0,7
4936,0.0,7
4937,0.0,8
4938,0.0,8
4939,1.0,30
4940,0.0,16
4941,0.0,100
4942,0.0,3
4943,1.0,25
4944,1.0,46
4945,1.0,28
4946,0.0,23
4947,0.0,62
4948,0.0,29
4949,0.0,29
4950,0.0,26
4951,0.0,6
4952,0.0,8
4953,1.0,29
4954,0.0,100
4955,0.0,9
4956,0.0,26
4957,1.0,39
4958,0.0,73
4959,1.0,11
4960,0.0,4
4961,0.0,27
4962,0.0,17
4963,1.0,17
4964,1.0,51
4965,0.0,100
4966,1.0,9
4967,0.0,13
4968,0.0,6
4969,0.0,6
4970,0.0,19
4971,1.0,7
4972,1.0,24
4973,0.0,15
4974,0.0,8
4975,0.0,16
4976,0.0,29
4977,0.0,4
4978,0.0,20
4979,0.0,4
4980,0.0,12
4981,0.0,47
4982,0.0,82
4983,1.0,17
4984,1.0,41
4985,1.0,44
4986,0.0,39
4987,1.0,24
4988,1.0,84
4989,0.0,100
4990,0.0,52
4991,1.0,85
4992,0.0,8
4993,1.0,60
4994,1.0,40
4995,0.0,52
4996,1.0,43
4997,0.0,18
4998,0.0,100
4999,0.0,65
5000,1.0,80
5001,1.0,47
5002,1.0,51
5003,1.0,24
5004,0.0,31
5005,1.0,13
5006,0.0,2
5007,1.0,44
5008,1.0,29
5009,0.0,31
5010,1.0,31
5011,0.0,100
5012,0.0,19
5013,0.0,47
5014,0.0,100
5015,1.0,26
5016,1.0,37
5017,1.0,94
5018,1.0,12
5019,0.0,19
5020,1.0,62
5021,1.0,17
5022,1.0,43
5023,0.0,41
5024,1.0,32
5025,1.0,19
5026,1.0,18
5027,0.0,58
5028,1.0,26
5029,0.0,10
5030,1.0,10
5031,1.0,10
5032,1.0,30
5033,0.0,100
5034,0.0,13
5035,1.0,25
5036,1.0,51
5037,0.0,22
5038,1.0,51
5039,1.0,15
5040,1.0,39
5041,0.0,9
5042,1.0,48
5043,1.0,59
5044,1.0,12
5045,1.0,57
5046,1.0,9
5047,1.0,21
5048,1.0,14
5049,1.0,16
5050,0.0,57
5051,1.0,24
5052,0.0,61
5053,1.0,44
5054,1.0,10
5055,1.0,79
5056,1.0,47
5057,1.0,24
5058,1.0,67
5059,0.0,25
5060,1.0,28
5061,1.0,37
5062,1.0,43
5063,0.0,100
5064,1.0,13
5065,1.0,15
5066,1.0,30
5067,1.0,14
5068,1.0,83
5069,0.0,8
5070,1.0,16
5071,1.0,43
5072,1.0,76
5073,0.0,29
5074,1.0,25
5075,0.0,47
5076,1.0,48
5077,1.0,52
5078,1.0,33
5079,0.0,48
5080,1.0,11
5081,1.0,61
5082,1.0,81
5083,1.0,12
5084,1.0,27
5085,0.0,35
5086,0.0,53
5087,1.0,18
5088,0.0,24
5089,1.0,8
5090,1.0,22
5091,0.0,21
5092,1.0,78
5093,1.0,31
5094,1.0,35
5095,0.0,10
5096,1.0,13
5097,1.0,21
5098,1.0,14
5099,1.0,16
5100,1.0,13
5101,1.0,41
5102,0.0,82
5103,1.0,55
5104,1.0,31
5105,1.0,18
5106,0.0,83
5107,0.0,80
5108,0.0,33
5109,0.0,8
5110,1.0,22
5111,1.0,18
5112,1.0,8
5113,1.0,9
5114,1.0,55
5115,1.0,11
5116,1.0,27
5117,1.0,52
5118,0.0,15
5119,1.0,30
5120,0.0,64
5121,1.0,78
5122,1.0,100
5123,1.0,16
5124,0.0,100
5125,0.0,23
5126,1.0,48
5127,1.0,9
5128,1.0,33
5129,1.0,89
5130,1.0,34
5131,1.0,24
5132,1.0,10
5133,0.0,69
5134,0.0,100
5135,0.0,10
5136,1.0,18
5137,0.0,24
5138,1.0,70
5139,0.0,54
5140,0.0,20
5141,0.0,10
5142,1.0,50
5143,0.0,8
5144,1.0,33
5145,0.0,37
5146,1.0,36
5147,0.0,4
5148,0.0,9
5149,0.0,53
5150,1.0,58
5151,1.0,39
5152,1.0,11
5153,1.0,73
5154,1.0,37
5155,1.0,38
5156,0.0,50
5157,1.0,45
5158,0.0,59
5159,1.0,66
5160,0.0,19
5161,1.0,18
5162,1.0,23
5163,1.0,30
5164,0.0,100
5165,1.0,31
5166,0.0,51
5167,0.0,85
5168,1.0,20
5169,0.0,100
5170,1.0,37
5171,1.0,53
5172,0.0,100
5173,0.0,62
5174,0.0,30
5175,1.0,14
5176,1.0,21
5177,1.0,31
5178,1.0,50
5179,0.0,25
5180,1.0,37
5181,1.0,9
5182,0.0,27
5183,1.0,47
5184,1.0,29
5185,1.0,12
5186,1.0,33
5187,0.0,36
5188,0.0,26
5189,1.0,20
5190,1.0,46
5191,1.0,53
5192,1.0,97
5193,1.0,34
5194,1.0,34
5195,1.0,95
5196,1.0,19
5197,0.0,43
5198,0.0,16
5199,1.0,42
5200,1.0,20
5201,1.0,42
5202,1.0,29
5203,1.0,32
5204,1.0,36
5205,1.0,29
5206,1.0,9
5207,1.0,44
5208,1.0,9
5209,1.0,78
5210,1.0,72
5211,0.0,20
5212,0.0,90
5213,1.0,17
5214,1.0,31
5215,1.0,20
5216,1.0,28
5217,1.0,35
5218,1.0,9
5219,0.0,49
5220,0.0,78
5221,1.0,6
5222,1.0,47
5223,1.0,37
5224,1.0,50
5225,1.0,82
5226,1.0,63
5227,1.0,94
5228,1.0,16
5229,1.0,50
5230,1.0,63
5231,1.0,21
5232,1.0,33
5233,1.0,20
5234,0.0,100
5235,1.0,40
5236,1.0,31
5237,0.0,16
5238,0.0,34
5239,1.0,21
5240,1.0,27
5241,0.0,52
5242,1.0,38
5243,1.0,36
5244,0.0,44
5245,1.0,15
5246,0.0,45
5247,1.0,57
5248,1.0,80
5249,0.0,34
5250,1.0,48
5251,0.0,37
5252,0.0,8
5253,1.0,9
5254,0.0,14
5255,1.0,12
5256,1.0,61
5257,1.0,44
5258,1.0,47
5259,1.0,21
5260,1.0,19
5261,1.0,28
5262,0.0,100
5263,0.0,68
5264,0.0,31
5265,1.0,58
5266,1.0,9
5267,1.0,16
5268,0.0,56
5269,0.0,54
5270,0.0,46
5271,0.0,100
5272,0.0,13
5273,1.0,19
5274,0.0,29
5275,1.0,86
5276,1.0,41
5277,0.0,100
5278,1.0,20
5279,1.0,34
5280,1.0,15
5281,1.0,80
5282,0.0,75
5283,1.0,76
5284,1.0,15
5285,1.0,21
5286,0.0,14
5287,1.0,20
5288,1.0,14
5289,1.0,23
5290,1.0,46
5291,1.0,37
5292,1.0,51
5293,0.0,19
5294,0.0,15
5295,1.0,53
5296,1.0,36
5297,1.0,19
5298,0.0,100
5299,1.0,38
5300,0.0,36
5301,1.0,23
5302,1.0,94
5303,1.0,8
5304,0.0,13
5305,1.0,17
5306,0.0,17
5307,0.0,7
5308,1.0,47
5309,0.0,100
5310,0.0,10
5311,1.0,38
5312,0.0,100
5313,1.0,30
5314,1.0,41
5315,1.0,62
5316,1.0,14
5317,1.0,67
5318,0.0,3
5319,1.0,17
5320,1.0,16
5321,0.0,57
5322,1.0,48
5323,1.0,17
5324,1.0,70
5325,1.0,25
5326,1.0,32
5327,1.0,20
5328,1.0,15
5329,0.0,34
5330,1.0,27
5331,0.0,31
5332,1.0,39
5333,0.0,30
5334,1.0,13
5335,1.0,51
5336,1.0,26
5337,1.0,22
5338,1.0,65
5339,1.0,18
5340,1.0,12
5341,0.0,100
5342,1.0,53
5343,1.0,29
5344,1.0,51
5345,0.0,20
5346,1.0,31
5347,1.0,37
5348,1.0,21
5349,1.0,18
5350,1.0,29
5351,1.0,8
5352,1.0,55
5353,0.0,44
5354,1.0,86
5355,1.0,18
5356,1.0,67
5357,1.0,17
5358,1.0,29
5359,1.0,42
5360,1.0,48
5361,0.0,100
5362,1.0,12
5363,1.0,93
5364,0.0,100
5365,1.0,24
5366,1.0,81
5367,0.0,47
5368,1.0,29
5369,0.0,23
5370,1.0,57
5371,0.0,25
5372,1.0,43
5373,1.0,52
5374,1.0,93
5375,1.0,44
5376,1.0,87
5377,0.0,70
5378,1.0,35
5379,1.0,18
5380,1.0,22
5381,1.0,21
5382,1.0,13
5383,1.0,20
5384,1.0,37
5385,0.0,47
5386,1.0,63
5387,1.0,30
5388,1.0,10
5389,1.0,19
5390,1.0,28
5391,0.0,100
5392,1.0,11
5393,1.0,16
5394,1.0,30
5395,0.0,36
5396,1.0,54
5397,0.0,49
5398,1.0,26
5399,0.0,86
5400,0.0,52
5401,0.0,87
5402,1.0,35
5403,1.0,20
5404,1.0,18
5405,0.0,40
5406,1.0,28
5407,0.0,23
5408,1.0,23
5409,0.0,24
5410,1.0,67
5411,0.0,23
5412,0.0,39
5413,1.0,13
5414,1.0,16
5415,1.0,42
5416,1.0,16
5417,1.0,86
5418,0.0,23
5419,0.0,29
5420,1.0,59
5421,1.0,56
5422,1.0,40
5423,0.0,69
5424,1.0,13
5425,1.0,15
5426,1.0,42
5427,1.0,81
5428,1.0,50
5429,1.0,26
5430,0.0,33
5431,1.0,13
5432,0.0,11
5433,1.0,11
5434,1.0,73
5435,0.0,57
5436,0.0,100
5437,1.0,41
5438,1.0,44
5439,1.0,60
5440,0.0,9
5441,1.0,42
5442,1.0,52
5443,1.0,39
5444,0.0,20
5445,1.0,66
5446,1.0,12
5447,1.0,25
5448,1.0,26
5449,1.0,18
5450,1.0,17
5451,0.0,65
5452,1.0,56
5453,1.0,18
5454,1.0,27
5455,1.0,18
5456,1.0,19
5457,1.0,8
5458,1.0,40
5459,1.0,30
5460,1.0,9
5461,1.0,20
5462,1.0,93
5463,0.0,30
5464,1.0,94
5465,0.0,21
5466,0.0,18
5467,0.0,100
5468,1.0,39
5469,0.0,5
5470,1.0,33
5471,0.0,45
5472,1.0,44
5473,1.0,44
5474,1.0,17
5475,0.0,60
5476,1.0,24
5477,1.0,20
5478,1.0,12
5479,0.0,93
5480,0.0,12
5481,1.0,22
5482,0.0,58
5483,1.0,95
5484,1.0,21
5485,1.0,42
5486,1.0,28
5487,1.0,38
5488,0.0,37
5489,1.0,30
5490,1.0,31
5491,1.0,33
5492,1.0,31
5493,1.0,21
5494,0.0,46
5495,1.0,15
5496,1.0,66
5497,0.0,100
5498,0.0,28
5499,0.0,100
5500,1.0,6
5501,1.0,50
5502,1.0,44
5503,0.0,100
5504,1.0,34
5505,1.0,12
5506,1.0,13
5507,0.0,9
5508,0.0,49
5509,1.0,8
5510,1.0,30
5511,0.0,14
5512,0.0,100
5513,0.0,63
5514,0.0,6
5515,1.0,36
5516,1.0,46
5517,0.0,21
5518,0.0,100
5519,0.0,5
5520,0.0,29
5521,0.0,31
5522,0.0,38
5523,1.0,57
5524,0.0,100
5525,0.0,8
5526,0.0,48
5527,0.0,45
5528,0.0,13
5529,0.0,42
5530,0.0,5
5531,1.0,17
5532,1.0,56
5533,0.0,59
5534,1.0,47
5535,1.0,17
5536,1.0,21
5537,0.0,12
5538,0.0,25
5539,1.0,14
5540,0.0,8
5541,1.0,18
5542,1.0,40
5543,0.0,4
5544,1.0,77
5545,1.0,25
5546,1.0,85
5547,1.0,45
5548,0.0,24
5549,1.0,34
5550,1.0,18
5551,0.0,7
5552,0.0,33
5553,0.0,21
5554,0.0,13
5555,0.0,86
5556,0.0,28
5557,0.0,5
5558,1.0,34
5559,1.0,39
5560,1.0,7
5561,0.0,60
5562,0.0,8
5563,1.0,28
5564,1.0,99
5565,0.0,62
5566,1.0,16
5567,1.0,56
5568,1.0,26
5569,1.0,39
5570,1.0,36
5571,1.0,28
5572,1.0,27
5573,0.0,93
5574,1.0,29
5575,1.0,16
5576,0.0,20
5577,1.0,31
5578,0.0,66
5579,1.0,17
5580,1.0,22
5581,1.0,79
5582,1.0,32
5583,1.0,15
5584,1.0,46
5585,1.0,39
5586,0.0,24
5587,1.0,16
5588,1.0,50
5589,1.0,25
5590,0.0,19
5591,1.0,53
5592,1.0,36
5593,0.0,8
5594,1.0,47
5595,1.0,67
5596,1.0,27
5597,1.0,28
5598,0.0,100
5599,0.0,71
5600,1.0,55
5601,1.0,6
5602,0.0,23
5603,1.0,12
5604,1.0,28
5605,1.0,15
5606,0.0,64
5607,1.0,56
5608,0.0,67
5609,1.0,12
5610,0.0,76
5611,1.0,29
5612,0.0,24
5613,1.0,41
5614,1.0,31
5615,1.0,20
5616,1.0,14
5617,1.0,12
5618,1.0,31
5619,1.0,50
5620,1.0,10
5621,1.0,15
5622,1.0,27
5623,1.0,39
5624,0.0,26
5625,1.0,20
5626,1.0,17
5627,1.0,16
5628,0.0,12
5629,1.0,42
5630,1.0,20
5631,1.0,9
5632,1.0,14
5633,1.0,40
5634,1.0,35
5635,1.0,98
5636,1.0,31
5637,1.0,33
5638,1.0,67
5639,1.0,12
5640,1.0,20
5641,1.0,59
5642,0.0,31
5643,1.0,44
5644,0.0,15
5645,1.0,22
5646,1.0,25
5647,1.0,17
5648,1.0,50
5649,0.0,43
5650,1.0,100
5651,0.0,40
5652,0.0,15
5653,1.0,6
5654,1.0,49
5655,1.0,34
5656,1.0,30
5657,1.0,55
5658,1.0,22
5659,0.0,19
5660,1.0,27
5661,1.0,95
5662,1.0,11
5663,1.0,63
5664,0.0,52
5665,1.0,19
5666,1.0,13
5667,0.0,34
5668,1.0,34
5669,1.0,73
5670,1.0,26
5671,1.0,25
5672,1.0,29
5673,1.0,30
5674,0.0,100
5675,1.0,26
5676,0.0,18
5677,1.0,32
5678,1.0,39
5679,0.0,60
5680,0.0,8
5681,1.0,56
5682,1.0,26
5683,0.0,100
5684,1.0,41
5685,1.0,47
5686,0.0,21
5687,1.0,36
5688,0.0,24
5689,1.0,9
5690,1.0,18
5691,1.0,32
5692,0.0,48
5693,1.0,91
5694,0.0,10
5695,1.0,20
5696,1.0,9
5697,1.0,28
5698,1.0,21
5699,1.0,75
5700,0.0,27
5701,1.0,81
5702,0.0,100
5703,1.0,21
5704,0.0,31
5705,0.0,52
5706,1.0,32
5707,0.0,57
5708,0.0,100
5709,1.0,15
5710,0.0,45
5711,1.0,53
5712,0.0,39
5713,0.0,12
5714,1.0,29
5715,1.0,34
5716,1.0,28
5717,1.0,29
5718,1.0,25
5719,1.0,67
5720,1.0,48
5721,0.0,54
5722,1.0,9
5723,1.0,89
5724,0.0,68
5725,1.0,19
5726,0.0,52
5727,1.0,27
5728,1.0,7
5729,1.0,19
5730,1.0,35
5731,1.0,46
5732,1.0,38
5733,1.0,70
5734,1.0,85
5735,1.0,40
5736,1.0,63
5737,1.0,27
5738,1.0,98
5739,0.0,76
5740,1.0,16
5741,1.0,44
5742,0.0,38
5743,1.0,27
5744,0.0,19
5745,1.0,85
5746,1.0,42
5747,0.0,16
5748,0.0,4
5749,0.0,24
5750,1.0,23
5751,1.0,67
5752,0.0,28
5753,0.0,6
5754,1.0,11
5755,0.0,100
5756,1.0,18
5757,0.0,100
5758,1.0,18
5759,1.0,27
5760,0.0,93
5761,0.0,26
5762,1.0,6
5763,1.0,29
5764,1.0,11
5765,0.0,37
5766,1.0,46
5767,1.0,13
5768,1.0,23
5769,0.0,12
5770,1.0,10
5771,1.0,36
5772,1.0,26
5773,0.0,43
5774,1.0,20
5775,1.0,22
5776,0.0,50
5777,1.0,27
5778,0.0,100
5779,1.0,26
5780,1.0,27
5781,1.0,25
5782,0.0,18
5783,1.0,15
5784,1.0,12
5785,1.0,16
5786,0.0,21
5787,0.0,54
5788,0.0,56
5789,1.0,59
5790,1.0,21
5791,1.0,10
5792,1.0,24
5793,1.0,60
5794,1.0,32
5795,1.0,16
5796,1.0,26
5797,1.0,12
5798,1.0,45
5799,1.0,70
5800,1.0,65
5801,1.0,43
5802,1.0,19
5803,1.0,92
5804,1.0,13
5805,0.0,9
5806,1.0,63
5807,1.0,54
5808,1.0,7
5809,1.0,93
5810,1.0,48
5811,0.0,45
5812,1.0,52
5813,1.0,15
5814,1.0,45
5815,1.0,47
5816,0.0,72
5817,1.0,71
5818,0.0,23
5819,1.0,100
5820,0.0,41
5821,1.0,16
5822,1.0,26
5823,0.0,28
5824,0.0,100
5825,0.0,64
5826,1.0,20
5827,0.0,100
5828,0.0,100
5829,1.0,17
5830,1.0,27
5831,0.0,67
5832,0.0,77
5833,1.0,21
5834,1.0,42
5835,1.0,59
5836,1.0,30
5837,0.0,25
5838,1.0,21
5839,1.0,15
5840,1.0,19
5841,1.0,34
5842,1.0,29
5843,1.0,53
5844,0.0,90
5845,0.0,69
5846,1.0,54
5847,1.0,38
5848,0.0,76
5849,0.0,67
5850,0.0,30
5851,0.0,19
5852,0.0,100
5853,1.0,11
5854,1.0,25
5855,1.0,31
5856,1.0,10
5857,1.0,21
5858,1.0,24
5859,1.0,14
5860,1.0,36
5861,0.0,81
5862,1.0,26
5863,1.0,25
5864,1.0,36
5865,0.0,17
5866,1.0,47
5867,1.0,57
5868,0.0,100
5869,1.0,10
5870,1.0,13
5871,1.0,54
5872,1.0,55
5873,1.0,84
5874,1.0,21
5875,0.0,32
5876,1.0,47
5877,1.0,13
5878,0.0,19
5879,1.0,11
5880,1.0,37
5881,1.0,31
5882,0.0,61
5883,1.0,53
5884,1.0,24
5885,0.0,57
5886,1.0,16
5887,1.0,32
5888,0.0,37
5889,1.0,85
5890,1.0,14
5891,1.0,37
5892,1.0,39
5893,1.0,79
5894,1.0,19
5895,1.0,60
5896,1.0,83
5897,1.0,26
5898,0.0,100
5899,1.0,66
5900,1.0,39
5901,1.0,42
5902,1.0,10
5903,1.0,22
5904,1.0,11
5905,0.0,8
5906,1.0,23
5907,1.0,40
5908,1.0,36
5909,0.0,36
5910,1.0,73
5911,1.0,49
5912,1.0,36
5913,1.0,57
5914,1.0,12
5915,0.0,35
5916,0.0,23
5917,1.0,29
5918,1.0,30
5919,1.0,47
5920,0.0,45
5921,1.0,9
5922,1.0,59
5923,1.0,23
5924,1.0,53
5925,1.0,56
5926,1.0,13
5927,1.0,63
5928,1.0,83
5929,1.0,11
5930,0.0,9
5931,0.0,12
5932,0.0,100
5933,1.0,9
5934,0.0,100
5935,1.0,76
5936,1.0,27
5937,0.0,43
5938,0.0,18
5939,1.0,13
5940,0.0,41
5941,1.0,11
5942,1.0,28
5943,0.0,13
5944,0.0,100
5945,0.0,15
5946,1.0,32
5947,1.0,61
5948,1.0,25
5949,0.0,40
5950,1.0,40
5951,1.0,74
5952,1.0,19
5953,1.0,12
5954,1.0,22
5955,1.0,20
5956,1.0,22
5957,1.0,32
5958,0.0,7
5959,1.0,30
5960,1.0,29
5961,1.0,71
5962,1.0,17
5963,1.0,80
5964,1.0,36
5965,1.0,25
5966,1.0,58
5967,1.0,39
5968,1.0,18
5969,1.0,27
5970,0.0,30
5971,1.0,51
5972,1.0,16
5973,0.0,93
5974,1.0,35
5975,1.0,69
5976,1.0,87
5977,0.0,10
5978,1.0,28
5979,1.0,14
5980,1.0,57
5981,1.0,26
5982,0.0,33
5983,1.0,95
5984,1.0,35
5985,1.0,21
5986,1.0,15
5987,1.0,24
5988,1.0,22
5989,1.0,23
5990,0.0,17
5991,1.0,51
5992,1.0,13
5993,0.0,13
5994,0.0,14
5995,0.0,24
5996,1.0,40
5997,1.0,9
5998,1.0,13
5999,1.0,14
6000,1.0,80
6001,1.0,81
6002,1.0,31
6003,0.0,76
6004,0.0,58
6005,1.0,42
6006,1.0,16
6007,1.0,26
6008,1.0,81
6009,0.0,100
6010,1.0,33
6011,0.0,100
6012,1.0,17
6013,0.0,26
6014,0.0,4
6015,0.0,28
6016,1.0,59
6017,1.0,83
6018,0.0,24
6019,1.0,26
6020,0.0,34
6021,1.0,98
6022,1.0,48
6023,0.0,19
6024,0.0,36
6025,1.0,60
6026,1.0,15
6027,0.0,11
6028,1.0,80
6029,1.0,13
6030,0.0,18
6031,0.0,100
6032,1.0,51
6033,1.0,36
6034,1.0,33
6035,0.0,30
6036,0.0,38
6037,1.0,25
6038,0.0,38
6039,1.0,15
6040,1.0,19
6041,1.0,17
6042,1.0,85
6043,0.0,38
6044,1.0,23
6045,1.0,28
6046,1.0,31
6047,1.0,28
6048,0.0,13
6049,0.0,100
6050,1.0,29
6051,0.0,32
6052,1.0,35
6053,1.0,20
6054,1.0,48
6055,0.0,60
6056,0.0,11
6057,1.0,12
6058,1.0,44
6059,1.0,28
6060,1.0,77
6061,1.0,49
6062,1.0,28
6063,1.0,13
6064,1.0,11
6065,1.0,17
6066,1.0,63
6067,1.0,21
6068,1.0,12
6069,0.0,10
6070,1.0,92
6071,0.0,100
6072,1.0,29
6073,1.0,69
6074,0.0,13
6075,0.0,100
6076,1.0,11
6077,1.0,24
6078,0.0,8
6079,0.0,8
6080,1.0,35
6081,1.0,43
6082,1.0,14
6083,0.0,37
6084,1.0,69
6085,1.0,85
6086,0.0,100
6087,0.0,34
6088,1.0,17
6089,1.0,19
6090,1.0,38
6091,1.0,39
6092,0.0,100
6093,0.0,46
6094,1.0,31
6095,0.0,48
6096,1.0,20
6097,1.0,23
6098,1.0,25
6099,0.0,51
6100,0.0,10
6101,0.0,51
6102,1.0,25
6103,0.0,62
6104,0.0,30
6105,1.0,47
6106,1.0,30
6107,1.0,30
6108,1.0,22
6109,0.0,12
6110,1.0,67
6111,1.0,27
6112,0.0,25
6113,0.0,52
6114,1.0,94
6115,1.0,12
6116,1.0,20
6117,1.0,22
6118,0.0,100
6119,1.0,12
6120,1.0,10
6121,0.0,9
6122,1.0,7
6123,1.0,43
6124,1.0,65
6125,1.0,16
6126,0.0,52
6127,1.0,27
6128,1.0,68
6129,1.0,8
6130,1.0,23
6131,1.0,55
6132,1.0,16
6133,0.0,29
6134,1.0,89
6135,0.0,9
6136,1.0,48
6137,1.0,32
6138,1.0,13
6139,1.0,28
6140,1.0,44
6141,0.0,45
6142,1.0,20
6143,1.0,75
6144,1.0,38
6145,1.0,15
6146,1.0,41
6147,1.0,30
6148,1.0,15
6149,0.0,15
6150,0.0,15
6151,0.0,17
6152,1.0,35
6153,1.0,24
6154,1.0,34
6155,1.0,35
6156,1.0,48
6157,1.0,61
6158,1.0,39
6159,1.0,17
6160,1.0,23
6161,1.0,22
6162,1.0,43
6163,1.0,19
6164,0.0,40
6165,1.0,94
6166,1.0,91
6167,1.0,9
6168,1.0,50
6169,1.0,43
6170,0.0,39
6171,0.0,100
6172,1.0,25
6173,0.0,15
6174,1.0,12
6175,1.0,33
6176,1.0,52
6177,1.0,82
6178,1.0,42
6179,0.0,4
6180,1.0,52
6181,1.0,23
6182,1.0,17
6183,1.0,12
6184,0.0,100
6185,1.0,16
6186,1.0,18
6187,0.0,24
6188,1.0,45
6189,1.0,61
6190,1.0,12
6191,0.0,100
6192,1.0,27
6193,1.0,8
6194,1.0,34
6195,1.0,73
6196,1.0,50
6197,1.0,22
6198,1.0,38
6199,1.0,39
6200,1.0,18
6201,1.0,54
6202,1.0,60
6203,1.0,29
6204,0.0,14
6205,1.0,36
6206,1.0,40
6207,1.0,25
6208,0.0,31
6209,1.0,14
6210,1.0,34
6211,0.0,90
6212,1.0,51
6213,1.0,37
6214,1.0,24
6215,1.0,31
6216,1.0,59
6217,1.0,19
6218,1.0,28
6219,0.0,9
6220,0.0,43
6221,1.0,30
6222,1.0,58
6223,1.0,42
6224,1.0,33
6225,1.0,25
6226,1.0,55
6227,0.0,50
6228,1.0,15
6229,1.0,63
6230,1.0,65
6231,1.0,12
6232,1.0,9
6233,1.0,14
6234,0.0,100
6235,1.0,6
6236,1.0,7
6237,1.0,29
6238,1.0,38
6239,1.0,65
6240,1.0,59
6241,1.0,15
6242,0.0,13
6243,1.0,12
6244,1.0,34
6245,1.0,17
6246,1.0,32
6247,1.0,18
6248,1.0,19
6249,0.0,11
6250,1.0,37
6251,0.0,35
6252,1.0,70
6253,1.0,17
6254,1.0,46
6255,1.0,36
6256,1.0,28
6257,1.0,34
6258,1.0,9
6259,1.0,22
6260,1.0,21
6261,1.0,25
6262,1.0,30
6263,1.0,42
6264,0.0,50
6265,0.0,33
6266,1.0,53
6267,1.0,32
6268,1.0,43
6269,0.0,78
6270,1.0,50
6271,1.0,9
6272,1.0,51
6273,0.0,24
6274,1.0,25
6275,1.0,34
6276,1.0,63
6277,0.0,58
6278,1.0,13
6279,0.0,100
6280,0.0,20
6281,1.0,7
6282,1.0,9
6283,1.0,20
6284,0.0,100
6285,0.0,33
6286,0.0,14
6287,1.0,37
6288,1.0,40
6289,0.0,75
6290,0.0,38
6291,0.0,20
6292,1.0,46
6293,0.0,25
6294,1.0,9
6295,1.0,31
6296,0.0,76
6297,0.0,15
6298,1.0,24
6299,1.0,29
6300,0.0,55
6301,0.0,28
6302,1.0,18
6303,1.0,58
6304,0.0,34
6305,0.0,50
6306,1.0,33
6307,0.0,2
6308,0.0,7
6309,0.0,29
6310,0.0,36
6311,1.0,14
6312,1.0,18
6313,1.0,12
6314,1.0,28
6315,1.0,38
6316,1.0,97
6317,1.0,72
6318,1.0,12
6319,0.0,30
6320,0.0,7
6321,0.0,95
6322,0.0,60
6323,1.0,27
